37.2,116.08;-0.000777667334994,-0.00598669052
37.36,118.03;-0.000797334917998,-0.00606715679
37.47,117.97;-0.000659923268998,-0.005890131
37.04,118.41;-0.000732211603001,-0.00600278378
36.95,118.12;-0.000655912827,-0.00611007213999
36.89,117.75;-0.000429039282999,-0.0060403347
37.65,117.58;-0.000607363552,-0.00594377518
37.7,118.14;-0.000950751550995,-0.00616371632
37.12,118.12;-0.000774213372004,-0.00612616539
37.18,117.66;-0.00050006235,-0.00593841076001
17.49,117.51;0.0,0.0
37.73,117.58;-0.000606708698001,-0.00595450401001
36.62,119.1;-0.000460690529003,-0.00595450401001
36.77,119.22;-0.000395335838,-0.00577211380001
36.77,119.97;-0.000287907822994,-0.00520348549
35.99,119.42;-0.000243065139998,-0.00585258007
36.42,119.2;-0.000233100117995,-0.00577211379999
36.5,118.53;-0.000129366618999,-0.00558972358999
36.86,118.73;-0.000412039564999,-0.00569701194999
36.86,119.41;-0.000622350569998,-0.00595986843
36.38,119.75;-0.000172755716996,-0.00548243522999
35.74,119.2;-3.48333449978e-05,-0.00569701194999
36.69,118.83;-0.000223683873003,-0.00558972359001
36.69,118.47;-0.000408652738003,-0.00584185123
37.52,121.39;-0.001021130319,-0.00526249409
37.38,121.59;-0.000622352958999,-0.00477433204999
37.2,122.05;-0.000850306181995,-0.00498354435
36.76,121.17;-0.000511424612,-0.00506401062
36.97,120.71;-0.000510020928999,-0.00484943390001
37.28,120.83;-0.000657328689996,-0.00481188297
37.18,119.93;-0.000495788327001,-0.00519812106999
37.91,120.73;-0.000808384282003,-0.00497817992999
37.5,122.1;-0.001038427246,-0.00507473946
37.49,121.27;-0.000838515718996,-0.00502645969
37.16,122.41;-0.000893507899001,-0.00498890877
36.89,121.52;-0.000459071942998,-0.00490844250001
36.86,120.53;-0.000386287156999,-0.00482797623
37.35,120.38;-0.000938165179001,-0.00526249409
37.64,120.51;-0.000824085463996,-0.00499427318999
37.8,120.75;-0.000835023474004,-0.00497817993001
35.05,118.35;0.000469901183997,-0.00572383404001
35.78,118.64;0.000165375430001,-0.00539660454
35.42,119.46;7.86888610023e-05,-0.00570774078001
34.89,118.73;0.000774434120004,-0.00548243522999
34.84,118.03;0.000761696433003,-0.00578284264
35.49,117.63;0.000353792546001,-0.00570237637001
36.18,118.17;-0.000190518804999,-0.00590622425
35.54,118.47;3.0555567001e-05,-0.0057131052
35.57,118.83;0.000196355348997,-0.00547170639
35.17,118.83;0.000539372201999,-0.00542879105001
34.61,118.35;0.000922764342,-0.00567555428
35.26,117.97;0.000477450428001,-0.00564873219
35.7,117.95;0.000200392605002,-0.00564873219
36.18,117.13;-0.000233818468999,-0.00606715679001
36.19,117.67;3.0305982996e-05,-0.00584721564999
36.24,116.76;-7.35531769962e-05,-0.0056540966
36.29,116.46;-0.000207546464004,-0.00573992729001
35.86,117.67;0.000108689998001,-0.00580966472999
35.91,117.76;-1.30345580018e-05,-0.00592768192
35.76,116.8;8.70615480011e-05,-0.00557899475
35.91,116.3;-1.73794100036e-05,-0.00560045242
35.38,116.59;0.000467994822003,-0.00528395175999
35.54,116.83;0.000248809953,-0.00550925732
35.65,117.27;8.71817600014e-05,-0.00587403774
35.0,116.65;0.000821733362997,-0.00531077385
35.41,116.34;0.000161769483995,-0.00562727450999
35.71,116.49;3.04906699995e-05,-0.00557899475001
35.59,116.98;0.000205031057,-0.00561118125999
35.39,116.97;0.000376098531,-0.00555217266
34.8,117.12;0.000709206057998,-0.00592231749999
35.07,116.32;0.000540034709999,-0.00555217266
35.24,115.43;0.000267262606002,-0.00599205493999
35.59,115.94;0.000309727970006,-0.00546634197001
35.38,116.08;0.000126839450004,-0.00578820705
34.82,116.07;0.000726649786003,-0.00571846962001
34.83,115.53;0.000955539871001,-0.00563800335
35.57,115.5;0.000152720785003,-0.0058311224
35.8,116.1;-0.000130526454001,-0.00584185123
34.97,115.88;0.000896765336996,-0.00541806221
35.07,115.57;0.000781514800998,-0.00554680824001
35.31,115.08;0.000210123254,-0.00595450401001
36.45,115.97;-2.5890038998e-05,-0.00561654568
36.86,116.23;-0.000390579226,-0.00569164753
36.32,116.23;-9.94111659978e-05,-0.00563263893
36.24,115.67;5.19199320053e-05,-0.00570774078
36.68,115.72;-0.000223712958004,-0.00584721565001
36.58,116.27;-0.000202464677002,-0.00564336777001
36.11,115.78;-8.66768699836e-06,-0.00577747822
35.47,115.45;9.17466679979e-05,-0.0059813261
37.87,112.53;-0.000588621186999,-0.00637829304
38.05,112.65;-0.000481572648006,-0.00632464885999
38.05,111.78;-0.000595628863003,-0.00655531883
37.62,112.33;-0.000756323505001,-0.00653922558
40.12,113.3;-0.001193715683,-0.00701129436
37.85,113.57;-0.000525243647999,-0.00643193722
36.18,113.08;-0.000155879056997,-0.00664651394
40.42,114.08;-0.001413047759,-0.00682890415
39.47,114.2;-0.001151217076,-0.00645339489
39.82,113.1;-0.001322569902,-0.00712394714
39.52,112.82;-0.001013833347,-0.00665724277
39.53,112.12;-0.001249522708,-0.00693619251
40.18,112.33;-0.001229547733,-0.00686109066
40.38,113.72;-0.001193225009,-0.00685036182
39.75,113.27;-0.001142446276,-0.00692009926
39.7,113.68;-0.001048346772,-0.00670015812
39.58,113.18;-0.001199008687,-0.00699520110999
39.32,112.42;-0.001174444695,-0.00687181949999
40.02,112.67;-0.00103114506999,-0.00661432743
38.38,112.7;-0.000529856053994,-0.00649094581999
39.07,112.97;-0.000757991024003,-0.00660896301
38.72,113.32;-0.000740809111001,-0.00687181950001
38.37,111.9;-0.000382727099002,-0.00636219978
38.01,111.09;-0.000781924712001,-0.00641047955
39.38,111.17;-0.001102948108,-0.00656604766999
39.1,112.17;-0.000974144006996,-0.00678062439
38.73,112.7;-0.000610977923003,-0.00653386115999
39.2,113.28;-0.000956132515995,-0.00685572624
38.5,112.95;-0.000453408201999,-0.00647485256
38.7,111.58;-0.000460519561997,-0.00639438629
38.93,111.82;-0.000688551092999,-0.00658750534001
39.45,111.47;-0.00113083679199,-0.00679671764
39.0,112.28;-0.000817106699998,-0.00661969185001
37.68,112.72;-0.000658064869,-0.00645339489
38.01,113.37;-0.000803057696999,-0.00689327716999
37.62,113.68;-0.000607608816999,-0.00643730163999
37.07,113.35;-0.000590674588999,-0.00673770905
37.42,112.53;-0.000566635647999,-0.00632464886
37.2,112.18;-0.000619570777999,-0.00652313232
36.83,111.77;-0.000266213567002,-0.00642120838
37.88,113.17;-0.00077907523,-0.00679671764
37.79,113.62;-0.000512952984003,-0.00637829304
37.33,113.55;-0.000503333166002,-0.00642657280001
37.08,112.97;-0.000363773872003,-0.0063675642
37.36,112.33;-0.000695003636999,-0.00651240349001
37.03,111.88;-0.000244103462002,-0.00622808933001
37.53,111.13;-0.000808287632999,-0.00638365746001
38.47,111.22;-0.000583795586998,-0.00638902187001
37.86,111.24;-0.000639523962001,-0.00631392002001
38.28,111.62;-0.000387413616998,-0.00634610652999
37.55,112.14;-0.000820829792005,-0.00665724277
37.42,112.02;-0.000668885232997,-0.00651776791
37.27,111.75;-0.000559230870998,-0.00647485256
37.12,111.8;-0.000436298012005,-0.00641584396
36.97,111.2;-0.000411445722001,-0.00623881816999
37.0,110.83;-0.000282757645998,-0.00570237637
37.37,111.17;-0.000703437494003,-0.00632464886
37.95,110.95;-0.000465309482998,-0.00585258007
37.45,110.85;-0.000489752019995,-0.00572383404001
36.55,113.02;-0.000159449043004,-0.00650703907
36.56,113.4;-0.000314547628001,-0.00674843787999
35.11,113.23;0.000605595746997,-0.00636756419999
35.48,112.88;0.000445572229999,-0.00607788563001
35.84,112.38;-5.6532996993e-05,-0.00643730164001
36.13,112.87;0.000181975290005,-0.0061583519
36.5,112.32;-0.000146615485001,-0.00638902187001
36.33,113.22;-5.61817260021e-05,-0.00651240349001
36.83,112.83;-0.000201807144002,-0.0063085556
36.19,113.43;-0.000168847406002,-0.00668942927999
35.78,113.27;0.000104447600002,-0.00643193722
35.52,112.83;0.000336195664005,-0.00616371632
35.67,112.15;3.05059639985e-05,-0.00642120837999
36.32,112.87;0.000129666928999,-0.00617980957
36.75,112.68;-0.000141842462,-0.006249547
36.08,111.5;4.33549969969e-05,-0.00630319118
36.63,111.53;-6.45745720007e-05,-0.00626564026
36.15,112.2;-1.73265409984e-05,-0.00635147094999
36.29,111.9;0.000185927509996,-0.00612616539
35.73,111.68;0.000248219190993,-0.00618517398999
35.63,111.33;0.000126445225,-0.00623881817
36.12,110.65;0.000212331591996,-0.00539124011999
36.47,110.72;-1.29416820016e-05,-0.00563263893
35.03,111.45;0.000593011566004,-0.00631928444
36.62,110.64;4.30553299964e-05,-0.00541806221
36.25,111.68;0.000108152724003,-0.00623881816999
36.57,111.72;-8.18580870003e-05,-0.00636219978
35.97,111.83;0.000164979289998,-0.00622272491
35.86,111.43;-5.21711460024e-05,-0.00643730163999
35.97,110.8;0.000134588342,-0.00563800335
36.42,111.07;-0.000181300152995,-0.00618517399
35.03,110.97;0.000847788226004,-0.0056219101
35.37,111.2;0.000341197113997,-0.00606715679
35.3,111.63;0.000621693042994,-0.00602960587
34.71,110.68;0.001181832498,-0.00534832477999
35.15,110.78;0.000631615773997,-0.00556826591
35.62,111.22;0.000196232733998,-0.00607252121
35.58,110.7;0.000305403733996,-0.00549316406
35.12,111.22;0.000618684985,-0.00601887703
35.48,111.58;0.000471782437998,-0.00603497028
34.12,111.2;0.001381165918,-0.00593841076
34.88,110.42;0.000739322371004,-0.00554144381999
110.83,110.83;41.66,0.0
35.6,110.97;0.000335860257998,-0.00568091869
23.16,113.23;0.002653496258,-0.00533223152
23.4,113.19;0.002525635671,-0.00540733337
24.09,114.2;0.00268369718,-0.00501036644
23.13,113.81;0.002723156443,-0.00510692595999
23.57,113.55;0.002709226936,-0.00518739223
23.75,114.25;0.002607296318,-0.00489771366
22.95,113.36;0.002608239588,-0.00546634197001
20.02,110.35;0.002006037583,-0.00439882278
23.39,116.69;0.002639071183,-0.00447392464
21.2,110.38;0.002355666223,-0.00451683998
21.68,110.88;0.002776642547,-0.00447392464001
23.05,113.11;0.002527328322,-0.00549316406
22.61,113.06;0.002718743847,-0.00540196896
22.62,114.07;0.002693786885,-0.00512301922001
22.58,113.85;0.00298681489,-0.0049674511
22.3,113.52;0.002888619069,-0.00519812107001
24.84,113.62;0.003047484271,-0.00518739223
24.68,113.58;0.003051411625,-0.00519812106999
25.14,113.35;0.002709823013,-0.00560581684
25.11,113.73;0.002846500215,-0.00533759593999
25.14,114.33;0.002738961221,-0.00504255295
24.78,114.08;0.00269827692,-0.00527858734
24.36,114.13;0.002663352428,-0.00520884991001
23.86,113.52;0.002693398112,-0.00530540943001
24.17,113.38;0.002608605571,-0.00557899475001
23.7,113.01;0.002593560143,-0.00532150268999
24.48,112.65;0.003017228896,-0.00510692595999
24.77,112.4;0.002703365253,-0.00546634196999
24.59,112.07;0.00273166066,-0.00547170639001
24.77,112.28;0.00287384972,-0.00528395175999
23.09,114.4;0.002496968382,-0.00497281551
23.09,114.4;0.002496968382,-0.00497281551
23.18,114.28;0.00263830551,-0.00485479832
23.73,114.68;0.002686272072,-0.00464558601
24.39,114.48;0.002765322052,-0.0049084425
24.45,114.89;0.003027714678,-0.00460267067
24.09,115.25;0.002727772968,-0.00483334064
23.64,115.18;0.002491549585,-0.00488698482999
22.97,114.7;0.002780724808,-0.00463485717999
23.04,113.75;0.002710170323,-0.00519275665
24.55,116.1;0.002669098197,-0.00486016274
24.55,116.1;0.002669098197,-0.00486016274
24.59,117.9;0.003024342122,-0.00466167927
24.66,116.18;0.002769133756,-0.00473678111999
24.34,116.7;0.002859281681,-0.00455975532999
23.78,116.18;0.002513422815,-0.00467777252
23.93,115.75;0.002657616908,-0.00475823879
24.15,115.75;0.002750969435,-0.00477433205
23.68,116.63;0.002746255714,-0.00436663628001
23.48,116.8;0.002597912287,-0.00455439091
23.68,116.63;0.002746255714,-0.00436663628001
23.7,117.01;0.002559175486,-0.00472605227999
23.44,117.03;0.002490419308,-0.00478506088
23.27,116.61;0.002784372067,-0.00431835651
23.07,116.29;0.002655275894,-0.00452756882
22.95,117.64;0.0,0.0
22.98,117.33;0.0,0.0
23.29,116.17;0.002493237448,-0.00466704368999
23.45,115.82;0.002637874443,-0.00462412834001
23.55,116.35;0.002434246934,-0.00466167927
23.05,113.11;0.002527328322,-0.00549316406
23.18,112.89;0.002835564087,-0.00504255295
22.84,113.24;0.002793279537,-0.00530540943001
22.52,113.38;0.00269574166,-0.00546634197001
22.2,113.25;0.002816179381,-0.00526249409
22.52,113.02;0.002824583571,-0.00527858734
22.76,112.94;0.002987845147,-0.00504791737001
22.36,112.68;0.002951872294,-0.00503182410999
22.27,112.78;0.002854488296,-0.00513374805
22.21,112.29;0.002801079259,-0.00512301921999
21.71,112.76;0.00260660815,-0.00510156154999
21.63,110.27;0.002583120776,-0.00433981419
21.64,110.59;0.002772426022,-0.00425398349999
21.95,110.83;0.00281121555,-0.00453293324
22.36,110.9;0.003056057165,-0.00451147555999
22.16,111.78;0.002821949253,-0.00516057013999
21.85,111.95;0.002813188521,-0.00498354435
21.52,110.99;0.00260005406,-0.00469386578
21.43,110.78;0.002551724846,-0.00454902649
20.34,110.17;0.002268514079,-0.00437200069
20.91,110.07;0.002375294073,-0.00445783138001
21.39,110.24;0.002532443395,-0.00432372093
23.05,112.44;0.002552009497,-0.00532150269001
23.05,112.44;0.002552009497,-0.00532150269001
23.93,112.18;0.002598776089,-0.0053268671
23.14,112.43;0.002500971427,-0.00533759593999
23.36,112.68;0.002693841318,-0.00509619712999
22.68,112.2;0.002801503512,-0.00519812106999
22.93,112.02;0.002722259358,-0.00524103642
22.77,111.56;0.002977733425,-0.00502645969
23.23,111.51;0.002666896421,-0.00517666339999
23.15,111.75;0.002678357151,-0.005235672
23.45,111.48;0.00252960244,-0.00527858734
22.84,108.33;0.002738896556,-0.00400185585001
24.33,109.4;0.002683535822,-0.00460267067
25.29,110.28;0.00284714589,-0.00456511973999
23.51,111.34;0.002494017547,-0.00524640083
22.11,106.75;0.002822951087,-0.0035995245
22.74,108.49;0.002820066187,-0.00394284725
23.17,108.27;0.00269275276,-0.00393748283
23.73,108.2;0.002602785635,-0.00402867794
23.44,108.59;0.002805416398,-0.00375509262
23.22,108.8;0.002711466042,-0.00397503376
22.69,109.2;0.002821096518,-0.00427007675
22.65,107.92;0.003069458779,-0.00380337237999
22.42,107.37;0.002747278571,-0.00416278838999
22.12,107.08;0.002648812143,-0.00401258469
22.36,106.84;0.003011406497,-0.00355124474
22.85,107.21;0.002798017717,-0.00397503376
23.08,107.12;0.002561310875,-0.00409305095999
23.18,107.68;0.002781317949,-0.00398039817999
24.7,108.06;0.00278286676,-0.00422716141
24.83,108.26;0.002916277248,-0.00402331351999
24.79,108.9;0.003097416235,-0.00395357609
24.47,108.64;0.003061412854,-0.00385165215
24.53,107.36;0.002781771713,-0.00425934792
24.55,107.05;0.002805726323,-0.00406622887
25.01,107.16;0.002780762618,-0.00416278839
24.98,107.54;0.003005126545,-0.00405550002999
23.94,108.09;0.002539738546,-0.00421643256999
24.15,107.25;0.002819499679,-0.00402867794
23.82,108.89;0.002851271497,-0.00389993191
24.67,109.24;0.002915158891,-0.00435054302001
24.24,109.37;0.002680546785,-0.00455975532999
24.49,109.74;0.002904705036,-0.00448465347
23.98,109.7;0.002779124377,-0.00439882278
23.6,109.66;0.002743018719,-0.00429153442001
24.27,109.34;0.002738599391,-0.00449001788999
23.76,109.24;0.00264637474,-0.00429689884001
24.07,108.66;0.002899631231,-0.0038677454
25.07,109.24;0.002871726552,-0.00437736511
25.8,109.58;0.003226274323,-0.00435590744
24.14,110.18;0.002702230678,-0.00456511973999
25.22,110.22;0.002839080816,-0.00456511974001
25.42,110.33;0.002785944357,-0.00466704369001
25.6,110.66;0.003057532897,-0.00459194183
26.03,110.66;0.003321216503,-0.00461876392001
25.96,111.06;0.003000036009,-0.00524103642
25.49,111.14;0.002731058774,-0.00528931618
24.85,110.81;0.002945013166,-0.0047314167
24.64,110.66;0.003028009341,-0.00453293324
24.51,110.38;0.002728522209,-0.00471532345
24.99,109.98;0.002951396561,-0.00444173813
25.78,110.02;0.002990117765,-0.00461876392001
23.51,111.22;0.0025776442,-0.00506937503999
24.53,111.3;0.002854977064,-0.00520884991001
24.83,110.26;0.002896802715,-0.00452220439999
24.44,111.54;0.002974232469,-0.00517666339999
22.95,111.0;0.002781136035,-0.00481724738999
23.36,110.9;0.002802187085,-0.00457048416
24.22,110.54;0.00292069223,-0.0044631958
24.18,110.8;0.002838412884,-0.00469923019
22.64,110.14;0.002718150658,-0.00454902649
23.38,110.07;0.002462004284,-0.00459730625001
23.55,110.4;0.002424411503,-0.00467240809999
22.87,110.53;0.002876691109,-0.0044041872
22.71,110.33;0.002771198447,-0.00450611115001
22.33,110.25;0.002873111656,-0.00437200069
22.27,109.98;0.002928953987,-0.00428617000999
23.11,109.6;0.002891319746,-0.00418961048001
21.49,109.12;0.002380961086,-0.00429689884
21.96,108.61;0.002925449772,-0.00367999077
22.44,109.29;0.002870840858,-0.00427007674999
22.27,109.56;0.003008384102,-0.00417888164999
21.33,109.2;0.002483510253,-0.0041949749
22.16,107.98;0.002906409874,-0.00387847424
21.78,108.35;0.002530614782,-0.00398576260001
23.91,106.62;0.002903236724,-0.00341176987
24.35,106.55;0.003025225243,-0.00345468521
24.78,106.56;0.003083054039,-0.00345468521
23.75,106.9;0.002852807135,-0.00357806682999
23.62,107.12;0.002462439532,-0.00411987305
23.33,107.59;0.002832375912,-0.00388383865
23.34,106.6;0.002842013782,-0.00336885452001
23.15,106.41;0.002530380221,-0.00367462635
23.42,105.85;0.002776305309,-0.00322401524001
24.51,105.08;0.002767571258,-0.00304162502
24.31,106.24;0.002884402852,-0.00348687172
24.8,105.34;0.00283419655,-0.00325620174
43.77,87.68;-0.001332561052,-0.002971887589
45.59,84.77;-0.000983527728998,-0.00262856483501
44.27,85.94;-0.000914207102994,-0.002430081367
42.91,89.19;-0.001544089031,-0.002848505974
42.77,88.63;-0.001256190629,-0.002472996712
42.82,90.25;-0.00147945251,-0.001974105835
42.78,93.44;-0.001700892722,-0.001866817474
43.28,94.65;-0.001569934981,-0.00110507011399
43.6,93.0;-0.001623808014,-0.00147521495801
41.68,86.06;-0.001502429242,-0.00268757343299
42.31,86.35;-0.00144399334999,-0.00262320041701
42.23,86.84;-0.001223394408,-0.002472996712
41.95,86.53;-0.001280671336,-0.002344250679
41.36,86.24;-0.001248167388,-0.002430081368
41.77,84.25;-0.001316288025,-0.00260174274401
42.05,86.55;-0.001222893734,-0.002290606499
37.12,79.94;0.000312254042996,-0.00193655490901
37.07,82.63;0.000299619304002,-0.00248908996601
37.04,80.78;0.000205534350997,-0.00222623348201
36.86,81.63;0.000463547166,-0.002574920654
37.12,80.17;4.70518969991e-05,-0.00220477581
37.06,78.29;0.000201199353,-0.002199411392
37.31,79.74;5.97336120052e-05,-0.00218331813801
41.15,80.29;-0.000989633309004,-0.002199411392
41.29,80.24;-0.001064099485,-0.00217258930201
41.82,81.84;-0.001147357329,-0.00281631946599
41.68,82.97;-0.001185920398,-0.002864599228
41.55,82.63;-0.00107590601601,-0.00263929367101
41.25,82.9;-0.000915526130001,-0.002698302269
40.64,80.34;-0.000687929629997,-0.00230133533499
40.55,79.06;-0.000648095752005,-0.002392530441
41.22,79.25;-0.000992610939001,-0.002274513245
39.52,75.94;-0.000111729299,-0.00281631946601
39.78,78.59;-0.000185516405999,-0.00186145305599
39.46,76.78;-0.000256784800996,-0.002757310867
39.23,76.67;-6.64855740027e-05,-0.00262320041699
38.95,77.62;0.000141844071003,-0.00249981880199
38.45,77.25;0.000151241555002,-0.00281095504801
38.2,77.26;0.000134901401005,-0.00280559062999
37.89,77.42;-0.000114305814002,-0.00300407409699
39.41,76.05;-0.000364730145002,-0.00312209129301
38.91,76.17;-7.93103940069e-05,-0.003014802933
39.42,75.83;-0.000145042547999,-0.002950429916
75.22,75.22;0.0,0.0
39.73,76.12;-0.000490942999001,-0.00315964222
41.91,78.42;0.0,0.0
39.14,75.94;4.99281100019e-05,-0.00280559063
39.7,75.18;-0.000371463275997,-0.00317573547399
44.05,87.31;-0.001295462727,-0.00311136245699
44.14,87.94;-0.00103941592,-0.00280559063
44.02,89.52;-0.00126525909,-0.002655386925
44.0,89.14;-0.001474058337,-0.003030896187
43.97,87.68;-0.001216136407,-0.00298261642499
44.28,86.22;-0.001094555839,-0.002580285072
44.18,86.92;-0.000969464611998,-0.002521276474
43.8,90.34;-0.001583554859,-0.002086758614
44.93,82.1;-0.001051994212,-0.00330984592401
44.67,82.92;-0.000694325965995,-0.00285923481
44.95,81.08;-0.001017459716,-0.003014802933
43.91,81.33;-0.001263739594,-0.00306308269501
43.82,82.53;-0.001180499151,-0.002837777138
43.41,83.27;-0.001422390819,-0.003175735474
43.35,82.23;-0.001404295251,-0.002955794334
44.45,84.89;-0.000785032651997,-0.00236034393301
43.23,81.81;-0.001321082057,-0.002955794334
43.15,81.08;-0.001518495012,-0.00293433666201
44.07,80.87;-0.000898041314997,-0.00231206417099
43.82,81.12;-0.001397243999,-0.00300407409699
46.74,82.96;-0.000658051872996,-0.00306844711301
46.52,83.62;-0.000564760331997,-0.003036260605
44.45,84.62;-0.00078120325,-0.002328157425
45.92,83.59;-0.000675455707999,-0.00300943851499
46.21,82.94;-0.000586535449997,-0.002977252007
44.29,85.56;-0.000902376348002,-0.00255346298199
46.78,85.13;-0.001021240449,-0.003052353859
47.86,88.14;-0.001320899304,-0.003374218941
46.71,90.37;-0.001136593514,-0.002263784409
47.05,89.44;-0.001260994315,-0.003170371056
47.15,87.51;-0.00107622009,-0.003261566162
47.42,85.84;-0.00102718576,-0.00268220901499
47.7,86.92;-0.000992828672999,-0.00269293785099
48.05,86.41;-0.001229988803,-0.00299870967901
32.04,118.78;0.00204175993,-0.00520884991001
31.95,118.83;0.002093835068,-0.00511229038
32.36,118.83;0.002156940495,-0.00514984131
32.07,118.62;0.00221838125,-0.00501036643999
34.26,117.2;0.001232562604,-0.00575602055
34.59,119.16;0.000922986572,-0.00566482544001
32.01,120.86;0.002133406532,-0.00425398350001
31.32,120.62;0.002167642644,-0.00416815281
31.59,120.29;0.001919213901,-0.00458121299999
31.79,119.95;0.002102033145,-0.00468850135999
34.79,116.57;0.001070548769,-0.00524640083
34.73,116.93;0.001137458804,-0.00537514686999
34.83,119.11;0.000638493155002,-0.00575602055
34.54,118.75;0.001095878313,-0.00546097755
34.38,118.33;0.00112011727001,-0.00561654568
34.3,117.97;0.001356061142,-0.00554680824
33.89,117.94;0.00153631781,-0.00545024872
34.26,117.2;0.001232562604,-0.00575602055
33.59,119.02;0.00139870059601,-0.00545024872001
34.3,119.23;0.001223113003,-0.00549316406
34.09,119.36;0.00116396569801,-0.00561118125999
34.12,118.79;0.00132787292399,-0.00539660454
33.96,118.3;0.001317031776,-0.00551998615001
33.73,118.68;0.001490117409,-0.00527322292
33.0,118.05;0.001691632515,-0.00564873219
33.77,119.26;0.001382397246,-0.00542342662999
33.62,119.02;0.001389279673,-0.00545024872001
33.5,119.15;0.001337530663,-0.00556826591
33.28,118.85;0.001731091242,-0.00519812107001
33.46,118.23;0.001499264624,-0.00547170639
33.01,119.02;0.001745423445,-0.00539124012001
33.38,120.13;0.001357300138,-0.00504791737001
34.01,119.84;0.001422981677,-0.00503182410999
33.78,119.79;0.001391153615,-0.00515520572999
33.77,120.26;0.00136455972,-0.00477433204999
33.46,119.77;0.001490313713,-0.00516057014001
34.2,119.56;0.00141091609601,-0.00520884990999
33.19,120.45;0.001494938391,-0.00476896763
32.84,120.31;0.00182990990901,-0.00471532345
32.57,120.45;0.001862580496,-0.00471532345
32.39,120.56;0.002183404236,-0.0043129921
32.33,121.18;0.00194460766,-0.00460803508999
31.8,121.66;0.002056212914,-0.00430226326
31.89,121.15;0.001817356686,-0.00462949275999
32.08,121.05;0.001877232675,-0.00460803509
32.39,119.42;0.001875368905,-0.00547707081
33.23,119.32;0.001561564746,-0.0054448843
32.93,119.82;0.00190009467,-0.00499427319001
32.78,119.45;0.001786043161,-0.00546097755
32.16,120.02;0.001989123561,-0.00488162041
32.51,120.15;0.001886444872,-0.00491380692
32.49,119.9;0.00222170779701,-0.00474750996
32.03,120.26;0.002001051851,-0.00461339950999
32.43,119.55;0.00217338089,-0.00506401062
32.39,119.42;0.001875368905,-0.00547707081
32.27,119.16;0.001932287599,-0.00542879105001
32.2,119.44;0.001888382489,-0.00542879105001
32.2,119.44;0.001888382489,-0.00542879105001
32.24,119.81;0.002100811373,-0.00495672226
32.0,119.55;0.002129089862,-0.00502645969
31.78,119.95;0.002102260489,-0.00468850135999
31.36,119.82;0.002056780769,-0.00484943390001
31.74,119.56;0.002103169225,-0.00497281551
31.43,119.48;0.001899615031,-0.005235672
31.95,119.16;0.0018753457,-0.00539660454001
31.65,119.02;0.001913410272,-0.00526249409
31.32,118.87;0.002172225451,-0.00497817992999
31.91,120.26;0.001976346206,-0.00460267067
31.86,120.55;0.002086770982,-0.00429689884
31.64,120.74;0.001936451841,-0.00438272953001
31.45,121.1;0.001761916139,-0.00462949276
31.39,120.95;0.002106497496,-0.00421643257
31.32,120.62;0.002167642644,-0.00416815281
31.16,120.63;0.002230994872,-0.00416278839
28.68,115.89;0.003355629711,-0.00484943390001
28.69,115.8;0.00320942405,-0.00504791737001
29.3,117.22;0.002675933507,-0.00526249409
27.6,113.85;0.003389630499,-0.00532150269001
29.71,115.97;0.00263716368,-0.00498354435
29.9,116.56;0.002655411812,-0.00482797623
29.75,116.23;0.002515017489,-0.00501573085999
29.29,116.19;0.0026481232,-0.0050586462
29.47,116.03;0.002545364124,-0.00513911247
29.04,115.82;0.002982888793,-0.00503182411001
29.33,115.75;0.002698531364,-0.00516057014001
29.68,115.65;0.002693880253,-0.0050586462
29.26,115.09;0.00257401906,-0.00539660454
29.04,114.55;0.003053240984,-0.00501036644
28.47,117.97;0.003348187241,-0.00502109528
29.25,117.83;0.00281297909,-0.00515520573001
28.96,117.58;0.003126011581,-0.00509083271
28.68,118.25;0.003148547065,-0.00502109528
28.45,118.2;0.003197885734,-0.00508010387
28.32,117.71;0.003319871299,-0.00517129898
28.42,117.62;0.003444131594,-0.00503718853
28.23,117.02;0.003251779836,-0.00510156155001
28.3,117.2;0.003240197862,-0.00520348549
28.22,116.82;0.003370258006,-0.00486552715
28.7,117.08;0.002978547099,-0.00531613827
28.97,117.12;0.002773710577,-0.00536441803
29.0,116.68;0.003021579929,-0.00484943389999
28.7,116.69;0.00322323404,-0.00484943390001
28.42,117.43;0.003094995344,-0.00542879104999
27.81,114.38;0.003107905093,-0.00531077385
28.11,114.44;0.00316079291,-0.0052946806
28.53,114.37;0.003115340014,-0.00535905360999
28.4,114.78;0.003317370197,-0.00506401062
28.25,114.91;0.003506353535,-0.00486552715
28.86,115.55;0.003180707357,-0.00503718853
28.71,115.38;0.002997082708,-0.00537514687001
28.42,115.38;0.003123303646,-0.00534832478
28.19,115.7;0.003366476218,-0.00502645969
28.07,115.54;0.00340338259,-0.00500500202
27.81,114.92;0.003454287809,-0.00483870506
27.82,114.68;0.003363823562,-0.00493526458999
28.88,115.37;0.002888856526,-0.00536978244999
28.0,116.34;0.003178238358,-0.00496208668
27.95,116.29;0.00325553318,-0.00487089156999
27.92,116.77;0.003270657591,-0.00489234924001
27.7,117.06;0.003092047417,-0.00519275665
27.3,116.91;0.00344176548,-0.00470995903001
27.22,116.52;0.003324980092,-0.00472605228001
27.56,116.62;0.003409890122,-0.00461876391999
27.55,116.2;0.003186655667,-0.00489771366
27.75,116.05;0.003128610296,-0.00504791737001
27.44,115.82;0.003318388981,-0.00490844250001
28.23,116.61;0.003488104907,-0.00466167927
