active_time,aerobic,calories,distance,steps,speed,time
13,True,1.0039999485,18,26,1.38499999046,1371022440
9,True,0.893000006676,15,21,1.66700005531,1371022620
18,True,1.39400005341,25,36,1.38900005817,1371025620
19,True,1.65400004387,30,41,1.57899999619,1371025740
27,True,1.98300004005,35,51,1.29600000381,1371026280
13,True,1.04799997807,19,26,1.4620000124,1371030240
1,True,0.145999997854,2,3,2.0,1371030300
15,True,1.12600004673,20,29,1.33299994469,1371030960
12,True,0.899999976158,16,23,1.33299994469,1371031020
10,True,0.778999984264,14,20,1.39999997616,1371032700
11,True,0.753000020981,13,19,1.18200004101,1371033000
15,True,1.03900003433,18,27,1.20000004768,1371034860
27,True,1.89600002766,33,49,1.22200000286,1371034920
31,True,2.44099998474,44,62,1.41900002956,1371034980
16,True,1.22899997234,22,31,1.375,1371035040
24,True,1.97399997711,36,50,1.5,1371035820
35,True,2.46799993515,43,64,1.22899997234,1371035880
20,True,1.47200000286,26,38,1.29999995232,1371036120
13,True,0.875,15,23,1.15400004387,1371036420
14,True,1.06500005722,19,27,1.35699999332,1371036660
14,True,1.15100002289,21,30,1.5,1371036720
43,True,3.55800008774,65,89,1.51199996471,1371036840
11,True,0.839999973774,15,21,1.36399996281,1371036900
11,True,0.839999973774,15,21,1.36399996281,1371037440
15,True,1.2120000124,22,31,1.46700000763,1371037500
45,True,3.03099989891,52,80,1.15600001812,1371037680
10,True,0.736000001431,13,19,1.29999995232,1371037740
38,True,2.6930000782,47,70,1.23699998856,1371038100
5,True,0.728999972343,10,12,2.0,1371038160
20,True,1.51499998569,27,39,1.35000002384,1371038220
9,True,0.632000029087,11,16,1.22200000286,1371038280
16,True,1.22899997234,22,31,1.375,1371038460
11,True,0.753000020981,13,20,1.18200004101,1371039300
37,True,2.80500006676,50,71,1.35099995136,1371039600
37,True,2.67499995232,47,69,1.26999998093,1371040560
21,True,1.70500004292,31,44,1.47599995136,1371040620
18,True,1.0909999609,18,29,1.0,1371042540
22,True,1.59300005436,28,41,1.27300000191,1371042660
10,True,0.0,12,18,1.20000004768,1371045540
14,True,0.722000002861,18,26,1.28600001335,1371048240
23,True,1.28999996185,33,47,1.43499994278,1371050820
50,True,2.81200003624,72,100,1.44000005722,1371050940
12,True,0.544000029564,13,20,1.08299994469,1371051060
36,True,1.78600001335,44,66,1.22200000286,1371051120
14,True,0.751999974251,19,27,1.35699999332,1371051180
14,True,0.722000002861,18,26,1.28600001335,1371053940
12,True,0.605000019073,15,22,1.25,1371076920
9,True,0.537999987602,14,19,1.55599999428,1371076980
7,True,0.391000002623,10,14,1.42900002003,1371077040
9,True,0.537999987602,14,19,1.55599999428,1371077100
13,True,0.769999980927,20,29,1.5379999876,1371078660
12,True,0.697000026703,18,25,1.5,1371078720
12,True,0.666000008583,17,24,1.41700005531,1371078840
13,True,0.769999980927,20,27,1.5379999876,1371078900
20,True,1.03900003433,26,38,1.29999995232,1371079080
19,True,1.08800005913,28,39,1.47399997711,1371079140
13,True,0.587000012398,14,22,1.07700002193,1371079320
29,True,1.60800004005,41,58,1.41400003433,1371079380
12,True,0.544000029564,13,21,1.08299994469,1371079440
8,True,0.312000006437,7,12,0.875,1371079500
12,True,0.742999970913,19,26,1.58299994469,1371079560
7,True,0.425000011921,11,16,1.57099997997,1371079620
9,True,0.476999998093,12,17,1.33299994469,1371079800
21,True,1.14300000668,29,42,1.38100004196,1371079860
17,True,0.880999982357,22,32,1.29400002956,1371079920
22,True,1.30799996853,34,48,1.54499995708,1371079980
30,True,1.68099999428,43,60,1.43299996853,1371080160
17,True,0.788999974728,19,29,1.11800003052,1371080220
0,True,0.0,1,1,0.0,1371080280
21,True,1.08200001717,27,40,1.28600001335,1371080340
11,True,0.653999984264,17,23,1.54499995708,1371080400
25,True,1.40600001812,36,52,1.44000005722,1371080460
10,True,0.634999990463,16,22,1.60000002384,1371080580
7,True,0.425000011921,11,15,1.57099997997,1371080700
35,True,1.6210000515,39,61,1.11399996281,1371080880
9,True,1.02400004864,19,22,2.11100006104,1371080940
16,True,0.806999981403,20,30,1.25,1371081060
5,True,0.317999988794,8,11,1.60000002384,1371081120
44,True,2.52500009537,65,91,1.47699999809,1371081360
58,True,2.66700005531,64,98,1.10300004482,1371081420
60,True,2.66100001335,63,98,1.04999995232,1371081480
4,True,0.0,5,7,1.25,1371081540
20,True,1.00899994373,25,37,1.25,1371081600
20,True,1.27100002766,32,42,1.60000002384,1371083460
9,True,0.507000029087,13,18,1.44400000572,1371083520
10,True,0.550000011921,14,20,1.39999997616,1371083580
48,True,2.60500001907,66,94,1.375,1371083640
5,True,0.27500000596,7,10,1.39999997616,1371083700
8,True,0.46099999547,12,16,1.5,1371085620
10,True,0.485000014305,12,18,1.20000004768,1371085680
6,True,0.284999996424,7,11,1.16700005531,1371085800
9,True,0.533999979496,14,19,1.55599999428,1371088680
14,True,0.65499997139,16,24,1.14300000668,1371094200
9,True,0.472999989986,12,18,1.33299994469,1371094440
8,True,0.523999989033,13,18,1.625,1371094500
40,True,2.24399995804,58,81,1.45000004768,1371094560
60,True,3.27500009537,84,119,1.39999997616,1371094620
48,True,2.7650001049,72,100,1.5,1371094680
16,True,0.861000001431,22,31,1.375,1371094980
56,True,3.19600009918,83,116,1.48199999332,1371095040
8,True,0.46099999547,12,17,1.5,1371095160
7,True,0.388000011444,10,14,1.42900002003,1371095220
10,True,0.51599997282,13,19,1.29999995232,1371095760
45,True,2.45600008965,63,89,1.39999997616,1371095820
47,True,2.63199996948,68,95,1.4470000267,1371096000
59,True,2.99000000954,75,110,1.27100002766,1371096060
34,True,1.62600004673,40,60,1.17599999905,1371096120
11,True,0.527999997139,13,20,1.18200004101,1371096180
15,True,0.819000005722,21,30,1.39999997616,1371096360
14,True,0.806999981403,21,29,1.5,1371096840
17,True,0.934000015259,24,33,1.41199994087,1371098820
14,True,0.59500002861,14,22,1.0,1371103200
33,True,1.70399999619,43,62,1.3029999733,1371103320
60,True,3.15400004387,80,116,1.33299994469,1371103380
37,True,2.17700004578,57,78,1.54100000858,1371103440
10,True,0.575999975204,15,20,1.5,1371103980
6,True,0.314999997616,8,11,1.33299994469,1371104040
7,True,1.02699995041,18,19,2.57100009918,1371104100
28,True,1.49199998379,38,55,1.35699999332,1371104160
24,True,1.23099994659,31,45,1.29200005531,1371104400
9,True,0.533999979496,14,19,1.55599999428,1371104460
16,True,0.830999970436,21,31,1.31200003624,1371104520
46,False,2.55900001526,66,92,1.43499994278,1371104700
60,False,3.54800009727,93,129,1.54999995232,1371104760
60,False,3.51699995995,92,127,1.53299999237,1371104820
60,False,3.8789999485,97,131,1.61699998379,1371104880
40,False,2.33500003815,61,84,1.52499997616,1371104940
17,False,0.934000015259,24,34,1.41199994087,1371105000
45,True,2.51699995995,65,93,1.44400000572,1371107100
15,True,0.848999977112,22,30,1.46700000763,1371107160
38,True,1.97699999809,50,73,1.31599998474,1371107220
11,True,0.467000007629,11,18,1.0,1371107400
44,True,2.23200011253,56,82,1.27300000191,1371107460
19,True,0.958000004292,24,35,1.26300001144,1371107520
44,False,2.32299995422,59,85,1.3409999609,1371108180
60,False,3.18400001526,81,116,1.35000002384,1371108240
60,False,3.15400004387,80,116,1.33299994469,1371108300
60,False,3.21499991417,82,117,1.36699998379,1371108360
40,False,2.15300011635,55,78,1.375,1371108420
57,False,2.9960000515,76,109,1.33299994469,1371108480
48,False,2.61400008202,67,94,1.39600002766,1371108540
17,True,0.963999986649,25,35,1.47099995613,1371108660
12,True,0.661000013351,17,24,1.41700005531,1371108720
12,True,0.630999982357,16,23,1.33299994469,1371109320
19,True,1.08000004292,28,39,1.47399997711,1371109380
60,True,3.39599990845,88,129,1.46700000763,1371109500
8,True,0.430999994278,11,15,1.375,1371109560
59,False,3.11199998856,79,114,1.33899998665,1371109620
60,False,3.12400007248,79,114,1.31700003147,1371109680
58,False,3.06900000572,78,112,1.34500002861,1371109740
60,False,3.33599996567,86,121,1.43299996853,1371109800
60,False,3.27500009537,84,118,1.39999997616,1371109860
46,False,2.40799999237,61,87,1.3259999752,1371109920
8,False,0.913999974728,17,19,2.125,1371109980
12,True,0.540000021458,13,20,1.08299994469,1371111300
48,True,2.28099989891,56,86,1.16700005531,1371111360
11,True,0.527999997139,13,20,1.18200004101,1371111480
12,True,0.569999992847,14,21,1.16700005531,1371111900
16,True,0.952000021935,25,36,1.56200003624,1371112080
9,True,0.625999987125,15,20,1.66700005531,1371113400
8,True,0.46099999547,12,18,1.5,1371114960
46,False,2.28699994087,57,85,1.23899996281,1371115020
47,False,2.3599998951,59,87,1.25499999523,1371115080
52,False,2.632999897,66,97,1.26900005341,1371115140
58,False,3.13000011444,80,114,1.3789999485,1371115200
17,True,0.934000015259,24,34,1.41199994087,1371115320
60,True,3.30500006676,85,121,1.41700005531,1371115380
24,True,1.35199999809,35,48,1.45799994469,1371115440
17,True,0.873000025749,22,32,1.29400002956,1371115500
21,True,1.13399994373,29,42,1.38100004196,1371119400
24,True,1.35199999809,35,49,1.45799994469,1371119460
25,True,1.21300005913,30,45,1.20000004768,1371119520
54,True,2.89899992943,74,106,1.37000000477,1371119580
13,True,0.612999975681,15,23,1.15400004387,1371123000
17,True,0.751999974251,18,28,1.05900001526,1371123060
16,True,0.89200001955,23,32,1.43799996376,1371123120
27,True,1.87699997425,45,60,1.66700005531,1371123180
54,False,2.80800008774,71,103,1.31500005722,1371123240
59,False,2.93000006676,73,108,1.23699998856,1371123300
60,False,2.97199988365,74,110,1.23300004005,1371123360
46,False,2.28699994087,57,85,1.23899996281,1371123420
44,False,2.14100003242,53,79,1.20500004292,1371123480
27,True,1.48000001907,38,54,1.40699994564,1371125040
41,False,1.86300003529,45,70,1.09800004959,1371125220
60,False,2.60899996758,62,98,1.03299999237,1371125280
60,False,2.60899996758,62,99,1.03299999237,1371125340
60,False,2.70000004768,65,102,1.08299994469,1371125400
60,False,2.67000007629,64,101,1.06700003147,1371125460
60,False,2.70000004768,65,101,1.08299994469,1371125520
60,False,2.70000004768,65,102,1.08299994469,1371125580
8,False,0.430999994278,11,16,1.375,1371125640
16,True,0.740000009537,18,27,1.125,1371125760
36,True,1.89199995995,48,69,1.33299994469,1371125940
29,True,1.68599998951,44,61,1.51699995995,1371126000
11,True,0.558000028133,14,21,1.27300000191,1371126120
25,True,1.39499998093,36,51,1.44000005722,1371126420
28,True,1.43200004101,36,53,1.28600001335,1371127560
9,True,0.533999979496,14,19,1.55599999428,1371128520
35,True,1.66799998283,41,62,1.17100000381,1371128580
10,True,0.458999991417,11,17,1.10000002384,1371129840
10,True,0.488999992609,12,18,1.20000004768,1371137580
10,True,0.488999992609,12,18,1.20000004768,1371137640
12,True,0.605000019073,15,22,1.25,1371138240
8,True,1.08099997044,19,21,2.375,1371141660
12,True,0.666000008583,17,24,1.41700005531,1371163260
13,True,0.679000020027,17,24,1.30799996853,1371163560
37,True,1.9509999752,49,70,1.32400000095,1371164040
10,True,0.519999980927,13,19,1.29999995232,1371164160
21,True,1.20399999619,31,44,1.47599995136,1371164280
17,True,0.0,25,35,1.47099995613,1371164340
18,True,0.922999978065,23,34,1.27799999714,1371164580
43,True,2.45199990273,63,89,1.46500003338,1371164640
15,True,0.856000006199,22,31,1.46700000763,1371164700
60,True,3.5150001049,91,127,1.51699995995,1371165120
54,True,3.04500007629,78,109,1.44400000572,1371165180
21,True,1.20399999619,31,43,1.47599995136,1371165300
60,True,3.45399999619,89,123,1.48300004005,1371165360
45,True,2.5680000782,66,92,1.46700000763,1371165420
10,True,0.580999970436,15,21,1.5,1371165600
10,True,0.580999970436,15,20,1.5,1371165840
39,True,2.21900010109,57,80,1.4620000124,1371165900
9,True,0.630999982357,15,20,1.66700005531,1371166380
18,True,0.861999988556,21,32,1.16700005531,1371166440
6,True,0.347999989986,9,13,1.5,1371166500
54,True,2.86199998856,72,103,1.33299994469,1371166920
8,True,0.433999985456,11,16,1.375,1371166980
12,True,0.666000008583,17,24,1.41700005531,1371167100
12,True,0.635999977589,16,23,1.33299994469,1371167160
37,True,2.16400003433,56,78,1.51400005817,1371167820
36,True,1.96899998188,50,71,1.38900005817,1371167880
10,True,0.0,13,19,1.29999995232,1371167940
24,True,1.24100005627,31,45,1.29200005531,1371168120
60,True,3.17899990082,80,115,1.33299994469,1371168180
59,True,2.74000000954,66,102,1.11899995804,1371168240
16,True,0.745999991894,18,27,1.125,1371168300
25,True,1.34500002861,34,48,1.36000001431,1371168360
41,True,2.15199995041,54,78,1.31700003147,1371168420
15,True,0.70300000906,17,26,1.13300001621,1371168480
32,True,1.5529999733,38,57,1.18799996376,1371168540
10,True,0.519999980927,13,19,1.29999995232,1371170100
34,True,1.70000004768,42,62,1.23500001431,1371170160
32,True,1.85899996758,48,67,1.5,1371170220
46,True,2.64100003242,68,94,1.47800004482,1371170280
27,True,1.49199998379,38,53,1.40699994564,1371171480
43,True,0.0,62,86,1.44200003147,1371171540
4,True,0.202000007033,5,8,1.25,1371171600
14,True,0.782999992371,20,28,1.42900002003,1371171660
10,True,0.519999980927,13,19,1.29999995232,1371179940
17,True,0.911000013351,23,33,1.35300004482,1371180960
21,True,1.23500001431,32,44,1.52400004864,1371181020
1,True,0.103000000119,2,3,2.0,1371181080
20,True,1.10099995136,28,40,1.39999997616,1371181140
15,True,0.885999977589,23,33,1.53299999237,1371181200
48,True,2.42100000381,60,88,1.25,1371181260
55,True,2.59899997711,63,95,1.14499998093,1371181320
60,True,2.93499994278,72,108,1.20000004768,1371181380
12,True,0.605000019073,15,22,1.25,1371181440
10,True,0.580999970436,15,21,1.5,1371181680
53,True,2.81900000572,71,101,1.34000003338,1371181740
6,True,0.347999989986,9,13,1.5,1371181800
48,True,2.3599998951,58,87,1.20799994469,1371182640
17,True,0.911000013351,23,33,1.35300004482,1371182700
53,True,2.57500004768,63,95,1.18900001049,1371182940
9,True,0.476999998093,12,18,1.33299994469,1371183540
32,True,1.76699995995,45,64,1.40600001812,1371183600
28,True,1.44299995899,36,53,1.28600001335,1371183660
23,True,1.35099995136,35,48,1.52199995518,1371183960
16,True,0.777000010014,19,29,1.18799996376,1371184020
10,True,0.550000011921,14,19,1.39999997616,1371184380
8,True,0.404000014067,10,15,1.25,1371184740
42,True,1.9509999752,47,72,1.11899995804,1371186360
14,True,0.660000026226,16,24,1.14300000668,1371186420
7,True,0.330000013113,8,12,1.14300000668,1371186600
25,True,1.37600004673,35,50,1.39999997616,1371187080
10,True,0.550000011921,14,20,1.39999997616,1371187380
60,True,3.02699995041,75,110,1.25,1371187440
17,True,1.25699996948,29,38,1.70599997044,1371187500
10,True,0.488999992609,12,18,1.20000004768,1371187920
21,True,1.11300003529,28,40,1.33299994469,1371187980
11,True,0.624000012875,16,22,1.45500004292,1371188100
2,True,0.206000000238,4,5,2.0,1371188160
8,True,0.527999997139,13,18,1.625,1371188280
23,True,1.19799995422,30,44,1.30400002003,1371188460
17,True,0.880999982357,22,32,1.29400002956,1371190980
33,True,1.80999994278,46,65,1.39400005341,1371191040
25,True,1.31500005722,33,50,1.32000005245,1371191100
21,True,1.02100002766,25,38,1.19000005722,1371191160
29,True,1.8029999733,46,61,1.58599996567,1371191220
22,True,1.37800002098,35,46,1.5909999609,1371191280
49,True,2.73900008202,70,98,1.42900002003,1371191820
59,True,2.74000000954,66,102,1.11899995804,1371191880
37,True,1.73699998856,42,64,1.13499999046,1371191940
15,True,0.70300000906,17,26,1.13300001621,1371192060
17,True,0.941999971867,24,34,1.41199994087,1371192120
42,True,2.19499993324,55,80,1.30999994278,1371192180
27,True,1.58299994469,41,57,1.51900005341,1371192240
4,True,0.202000007033,5,7,1.25,1371192300
39,True,0.0,43,67,1.10300004482,1371193140
17,True,0.819000005722,20,30,1.17599999905,1371195480
10,True,0.550000011921,14,20,1.39999997616,1371202020
17,True,0.972000002861,25,35,1.47099995613,1371202140
60,True,3.33200001717,85,124,1.41700005531,1371202200
17,True,0.911000013351,23,33,1.35300004482,1371202260
36,True,1.90799999237,48,69,1.33299994469,1371202320
21,True,1.1740000248,30,42,1.42900002003,1371202380
52,True,2.83699989319,72,103,1.38499999046,1371202440
24,True,1.24100005627,31,45,1.29200005531,1371202500
37,True,1.82799994946,45,69,1.2159999609,1371202560
60,True,3.0569999218,76,115,1.26699995995,1371202620
60,True,3.21000003815,81,116,1.35000002384,1371202680
18,True,0.98400002718,25,35,1.38900005817,1371202740
19,True,0.966000020504,24,35,1.26300001144,1371202920
28,True,1.53499996662,39,56,1.39300000668,1371203040
18,True,0.922999978065,23,34,1.27799999714,1371203100
11,True,0.737999975681,18,25,1.63600003719,1371203220
41,True,2.02999997139,50,74,1.22000002861,1371203700
20,True,1.00899994373,25,37,1.25,1371204060
17,True,0.788999974728,19,30,1.11800003052,1371204120
16,True,0.867999970913,22,31,1.375,1371204660
12,True,0.544000029564,13,20,1.08299994469,1371204900
17,True,0.758000016212,18,28,1.05900001526,1371205200
16,True,0.777000010014,19,29,1.18799996376,1371205320
38,True,1.8409999609,45,68,1.18400001526,1371205680
8,True,0.404000014067,10,15,1.25,1371205740
12,True,0.574999988079,14,21,1.16700005531,1371206040
6,True,0.421000003815,10,14,1.66700005531,1371206100
18,True,0.953999996185,24,35,1.33299994469,1371207300
16,True,0.837999999523,21,30,1.31200003624,1371207660
8,True,0.527999997139,13,19,1.625,1371208080
15,True,0.856000006199,22,31,1.46700000763,1371212280
24,True,1.14999997616,28,43,1.16700005531,1371212340
12,True,0.574999988079,14,21,1.16700005531,1371215880
14,True,0.751999974251,19,27,1.35699999332,1371216000
13,True,0.708999991417,18,25,1.38499999046,1371216240
11,True,0.563000023365,14,21,1.27300000191,1371216540
2,True,0.0860000029206,2,3,1.0,1371216600
10,True,0.634999990463,16,22,1.60000002384,1371216720
17,True,0.941999971867,24,34,1.41199994087,1371216840
13,True,0.617999970913,15,23,1.15400004387,1371216960
11,True,0.737999975681,18,25,1.63600003719,1371217020
12,True,0.635999977589,16,23,1.33299994469,1371220800
18,True,0.740000009537,17,28,0.944000005722,1371220860
24,True,1.24100005627,31,45,1.29200005531,1371221220
29,True,1.33299994469,32,49,1.10300004482,1371221280
26,True,1.1740000248,28,44,1.07700002193,1371221340
18,True,0.98400002718,25,36,1.38900005817,1371246000
10,True,0.550000011921,14,20,1.39999997616,1371247200
24,True,1.24100005627,31,46,1.29200005531,1371247800
10,True,0.488999992609,12,18,1.20000004768,1371248100
20,True,1.10099995136,28,39,1.39999997616,1371248160
26,True,1.50999999046,39,54,1.5,1371255180
32,True,1.79700005054,46,65,1.43799996376,1371255540
57,True,3.14299988747,80,114,1.40400004387,1371255600
22,True,1.15600001812,29,42,1.31799995899,1371255660
10,True,0.519999980927,13,19,1.29999995232,1371255720
41,True,2.30500006676,59,83,1.43900001049,1371255900
18,True,0.953999996185,24,35,1.33299994469,1371255960
36,True,1.93799996376,49,70,1.36099994183,1371256200
31,True,1.5720000267,39,58,1.25800001621,1371256320
49,True,2.49499988556,62,91,1.26499998569,1371256380
52,False,2.99000000954,77,107,1.48099994659,1371256620
60,False,3.5150001049,91,125,1.51699995995,1371256680
53,False,3.12400007248,81,111,1.52799999714,1371256740
50,False,2.87299990654,74,104,1.48000001907,1371256800
37,False,2.33100008965,59,82,1.59500002861,1371256860
53,False,3.00200009346,77,108,1.45299994946,1371256920
35,False,1.98699998856,51,72,1.45700001717,1371256980
9,True,0.507000029087,13,18,1.44400000572,1371260400
9,True,0.476999998093,12,18,1.33299994469,1371263160
11,True,0.563000023365,14,21,1.27300000191,1371263340
29,True,1.48599994183,37,54,1.27600002289,1371263400
18,True,0.893000006676,22,32,1.22200000286,1371263460
33,True,1.74899995327,44,63,1.33299994469,1371263520
10,True,0.550000011921,14,19,1.39999997616,1371264840
26,True,1.38800001144,35,51,1.34599995613,1371264900
58,True,3.12400007248,79,113,1.36199998856,1371265020
41,True,2.15199995041,54,78,1.31700003147,1371265080
7,True,0.391000002623,10,14,1.42900002003,1371266340
12,True,0.605000019073,15,22,1.25,1371269520
33,True,1.74899995327,44,63,1.33299994469,1371269820
31,True,1.41900002956,34,53,1.09700000286,1371269880
52,True,2.22600007057,52,83,1.0,1371269940
25,True,1.43700003624,37,51,1.48000001907,1371270000
13,True,0.587000012398,14,22,1.07700002193,1371270060
60,True,2.84400010109,69,106,1.14999997616,1371270120
54,True,2.40400004387,57,90,1.05599999428,1371270180
48,True,2.14700007439,51,80,1.06200003624,1371270240
32,True,1.61399996281,40,59,1.25,1371270300
27,True,1.39999997616,35,51,1.29600000381,1371270480
16,True,0.837999999523,21,31,1.31200003624,1371270540
9,True,0.537999987602,14,19,1.55599999428,1371270720
9,True,0.537999987602,14,19,1.55599999428,1371271800
16,True,0.837999999523,21,30,1.31200003624,1371279780
38,True,1.96300005913,49,71,1.28900003433,1371279840
60,True,3.08800005913,77,112,1.28299999237,1371279900
4,True,0.231999993324,6,8,1.5,1371279960
13,True,0.679000020027,17,24,1.30799996853,1371280020
48,True,2.63499999046,67,94,1.39600002766,1371280080
20,True,1.03900003433,26,38,1.29999995232,1371280200
26,True,1.50999999046,39,54,1.5,1371280380
15,True,0.795000016689,20,29,1.33299994469,1371280440
17,True,1.00300002098,26,36,1.52900004387,1371280620
41,True,2.15199995041,54,78,1.31700003147,1371280680
43,False,2.11199998856,53,78,1.23300004005,1371289020
49,False,2.60500001907,67,96,1.36699998379,1371289080
35,False,1.80499994755,46,67,1.31400001049,1371289140
45,False,2.0759999752,51,79,1.13300001621,1371289200
60,False,2.97799992561,75,111,1.25,1371289260
59,False,2.75600004196,68,104,1.15299999714,1371289320
60,False,2.91799998283,73,110,1.21700000763,1371289380
18,False,0.879000008106,22,33,1.22200000286,1371289440
16,False,0.944000005722,25,34,1.56200003624,1371289500
16,True,0.794000029564,20,30,1.25,1371289560
14,True,0.680000007153,17,25,1.21399998665,1371289620
13,True,0.638000011444,16,24,1.23099994659,1371290580
27,True,1.25800001621,31,47,1.14800000191,1371292440
38,True,1.72099995613,42,65,1.10500001907,1371292500
51,True,2.53900003433,64,94,1.25499999523,1371292620
25,True,1.14300000668,28,43,1.12000000477,1371292680
60,False,2.85800004005,71,109,1.18299996853,1371292740
52,False,2.7009999752,69,99,1.32700002193,1371292800
37,False,1.7990000248,45,68,1.2159999609,1371292860
55,False,2.91799998283,75,106,1.36399996281,1371292920
24,False,1.22099995613,31,45,1.29200005531,1371292980
27,False,1.43799996376,37,53,1.37000000477,1371293040
49,True,2.57500004768,66,95,1.34700000286,1371293100
8,True,0.456999987364,12,17,1.5,1371293160
12,True,0.596000015736,15,23,1.25,1371294660
54,True,2.90599989891,75,107,1.38900005817,1371294720
30,True,1.68400001526,44,61,1.46700000763,1371294780
46,True,2.59899997711,68,96,1.47800004482,1371294840
18,True,1.05900001526,28,39,1.55599999428,1371294900
60,True,3.15899991989,81,116,1.35000002384,1371294960
60,True,3.39899992943,89,124,1.48300004005,1371295020
27,True,1.34800004959,34,50,1.25899994373,1371295080
21,True,1.00499999523,25,38,1.19000005722,1371297840
59,True,2.60599994659,63,99,1.06799995899,1371297900
18,True,0.818000018597,20,31,1.11099994183,1371297960
12,True,0.65600001812,17,24,1.41700005531,1371298020
36,True,1.90699994564,49,72,1.36099994183,1371298080
12,True,0.565999984741,14,21,1.16700005531,1371299880
19,True,1.07099997997,28,39,1.47399997711,1371300120
60,False,2.76799988747,68,105,1.13300001621,1371300180
51,False,2.14899992943,51,81,1.0,1371300240
60,False,2.79800009727,69,107,1.14999997616,1371300300
51,False,2.38899993896,59,89,1.15699994564,1371300360
13,False,0.57800000906,14,22,1.07700002193,1371300420
45,False,2.22600007057,56,83,1.24399995804,1371302280
60,False,3.03900003433,77,113,1.28299999237,1371302340
60,False,2.88800001144,72,108,1.20000004768,1371302400
60,False,2.85800004005,71,108,1.18299996853,1371302460
44,False,2.0039999485,49,76,1.11399996281,1371302520
14,True,0.680000007153,17,25,1.21399998665,1371302640
22,True,1.16700005531,30,43,1.36399996281,1371302820
17,True,0.925999999046,24,34,1.41199994087,1371304200
3,True,0.156000003219,4,6,1.33299994469,1371304260
11,True,0.554000020027,14,21,1.27300000191,1371304620
12,True,0.625999987125,16,23,1.33299994469,1371304680
9,True,0.620999991894,15,20,1.66700005531,1371306000
41,True,2.1779999733,56,81,1.36600005627,1371306300
24,True,1.25100004673,32,46,1.33299994469,1371306360
13,True,0.518000006676,12,20,0.922999978065,1371309300
25,True,1.44400000572,38,53,1.51999998093,1371338760
19,True,1.04100000858,27,39,1.42100000381,1371340440
14,True,0.740000009537,19,27,1.35699999332,1371341220
10,True,0.510999977589,13,19,1.29999995232,1371344460
10,True,0.570999979973,15,21,1.5,1371344700
38,True,1.72099995613,42,65,1.10500001907,1371344760
33,True,1.69099998474,43,63,1.3029999733,1371344940
32,True,1.49800002575,37,56,1.15600001812,1371345000
20,True,1.02300000191,26,38,1.29999995232,1371345060
10,True,0.570999979973,15,22,1.5,1371345180
11,True,0.523999989033,13,19,1.18200004101,1371345600
40,True,1.83500003815,45,68,1.125,1371345720
13,True,0.57800000906,14,22,1.07700002193,1371345840
8,True,0.518999993801,13,18,1.625,1371345900
10,True,0.570999979973,15,21,1.5,1371348180
11,True,0.643999993801,17,23,1.54499995708,1371348540
9,True,0.469000011683,12,17,1.33299994469,1371348600
10,True,0.481000006199,12,18,1.20000004768,1371350460
10,True,0.0,14,19,1.39999997616,1371351540
11,True,0.643999993801,17,25,1.54499995708,1371351900
10,True,0.541000008583,14,19,1.39999997616,1371352020
30,True,1.59399998188,41,59,1.36699998379,1371352080
11,True,0.554000020027,14,21,1.27300000191,1371352140
20,True,0.933000028133,23,35,1.14999997616,1371352260
20,True,1.08299994469,28,40,1.39999997616,1371352440
13,True,0.727999985218,19,26,1.4620000124,1371353820
10,True,0.451000005007,11,17,1.10000002384,1371353880
9,True,0.469000011683,12,18,1.33299994469,1371354360
9,True,0.0,12,18,1.33299994469,1371355140
14,True,0.740000009537,19,28,1.35699999332,1371356580
9,True,0.528999984264,14,21,1.55599999428,1371356700
27,True,1.31799995899,33,49,1.22200000286,1371356880
13,True,0.0,21,29,1.61500000954,1371358740
16,True,0.794000029564,20,30,1.25,1371360180
19,True,1.01100003719,26,38,1.36800003052,1371362460
37,True,1.82899999619,46,68,1.24300003052,1371372060
9,True,0.499000012875,13,18,1.44400000572,1371374580
15,True,0.722000002861,18,27,1.20000004768,1371376200
27,True,1.43799996376,37,54,1.37000000477,1371376260
10,True,0.510999977589,13,19,1.29999995232,1371376320
10,True,0.625,16,21,1.60000002384,1371376440
33,True,1.72099995613,44,64,1.33299994469,1371376800
9,True,0.528999984264,14,19,1.55599999428,1371376920
11,True,0.523999989033,13,19,1.18200004101,1371377820
13,True,0.667999982834,17,25,1.30799996853,1371378420
14,True,0.680000007153,17,25,1.21399998665,1371383400
12,True,0.536000013351,13,21,1.08299994469,1371383520
9,True,0.499000012875,13,18,1.44400000572,1371383580
12,True,0.565999984741,14,21,1.16700005531,1371383700
34,True,1.5529999733,38,58,1.11800003052,1371383820
14,True,0.740000009537,19,27,1.35699999332,1371384300
13,True,0.727999985218,19,26,1.4620000124,1371384360
10,True,0.541000008583,14,20,1.39999997616,1371386100
10,True,0.510999977589,13,19,1.29999995232,1371386880
16,True,0.73400002718,18,28,1.125,1371387420
12,True,0.536000013351,13,20,1.08299994469,1371387480
10,True,0.570999979973,15,21,1.5,1371387600
11,True,0.523999989033,13,19,1.18200004101,1371387660
15,True,0.751999974251,19,28,1.26699995995,1371387720
10,True,0.481000006199,12,18,1.20000004768,1371387780
17,True,0.957000017166,25,35,1.47099995613,1371388260
10,True,0.541000008583,14,20,1.39999997616,1371388560
3,True,0.156000003219,4,6,1.33299994469,1371388620
7,True,0.384999990463,10,14,1.42900002003,1371388680
24,True,1.28100001812,33,47,1.375,1371389040
